,created_at,pm25,pm10,rh,temp
1337,2020-11-15 07:30:00,29.2,32.2,60.11,26.95
1338,2020-11-15 08:15:00,27.3,29.9,56.68,27.6
1339,2020-11-15 08:30:00,28.7,31.6,56.16,27.96
1340,2020-11-15 08:45:00,25.8,28.3,55.27,28.13
1341,2020-11-15 09:00:00,25.9,28.8,54.63,28.85
1342,2020-11-15 09:15:00,25.9,28.6,52.84,29.17
1343,2020-11-15 09:30:00,23.9,26.3,51.66,29.65
1344,2020-11-15 09:45:00,23.2,25.5,49.84,30.1
1345,2020-11-15 10:00:00,24.3,27.1,49.19,30.22
1346,2020-11-15 10:15:00,26.9,29.7,48.26,30.67
1347,2020-11-15 10:30:00,23.1,25.4,47.02,31.14
1348,2020-11-15 10:45:00,26.3,29.1,46.03,31.48
1349,2020-11-15 11:00:00,15.8,17.7,44.32,31.4
1350,2020-11-15 11:15:00,15.7,17.5,43.7,31.97
1351,2020-11-15 11:30:00,13.9,15.3,43.01,32.23
1352,2020-11-15 11:45:00,11.8,13.1,42.19,32.78
1353,2020-11-15 12:00:00,10.9,12.1,42.39,32.89
1354,2020-11-15 12:15:00,11.6,12.8,42.16,33.2
1355,2020-11-15 12:30:00,10.3,11.5,41.1,33.76
1356,2020-11-15 12:45:00,9.5,11.4,40.57,34.07
1357,2020-11-15 13:00:00,10.4,11.5,40.57,34.57
1358,2020-11-15 13:15:00,10.0,11.0,39.65,34.89
1359,2020-11-15 13:30:00,10.6,11.7,39.38,35.0
1360,2020-11-15 13:45:00,10.3,11.5,39.18,35.39
1361,2020-11-15 14:15:00,8.7,9.6,39.68,35.13
1362,2020-11-15 14:30:00,7.8,8.9,39.79,34.89
1363,2020-11-15 14:45:00,8.3,9.7,39.43,35.19
1364,2020-11-15 15:15:00,7.8,8.7,40.49,35.22
1365,2020-11-15 15:30:00,8.1,9.7,40.6,35.51
1366,2020-11-15 15:45:00,8.1,9.0,40.04,35.68
1367,2020-11-15 16:00:00,7.8,8.6,40.94,34.68
1368,2020-11-15 16:15:00,8.3,9.2,41.99,34.34
1369,2020-11-15 16:30:00,9.3,10.4,42.07,34.39
1370,2020-11-15 16:45:00,9.4,10.5,43.51,33.37
1371,2020-11-15 17:00:00,11.5,13.3,45.41,33.2
1372,2020-11-15 17:15:00,11.4,12.7,46.5,32.72
1373,2020-11-15 17:30:00,10.8,12.3,46.8,32.28
1374,2020-11-15 17:45:00,10.7,11.8,47.74,31.69
1375,2020-11-15 18:00:00,11.8,13.2,49.27,31.42
1376,2020-11-15 18:15:00,12.6,13.9,50.09,31.21
1377,2020-11-15 18:30:00,13.0,14.5,50.3,30.98
1378,2020-11-15 18:45:00,14.3,15.9,50.71,30.87
1379,2020-11-15 19:00:00,16.0,18.2,51.82,30.67
1380,2020-11-15 19:15:00,16.9,18.9,52.47,30.59
1381,2020-11-15 19:30:00,20.3,22.7,53.0,30.65
1382,2020-11-15 19:45:00,25.0,27.7,54.01,30.34
1383,2020-11-15 20:15:00,31.3,34.9,54.36,30.22
1384,2020-11-15 20:30:00,37.8,42.7,54.15,30.22
1385,2020-11-15 20:45:00,37.7,42.2,54.65,30.0
1386,2020-11-15 21:00:00,41.5,46.1,55.51,29.85
1387,2020-11-15 21:15:00,38.6,42.9,55.45,29.75
1388,2020-11-15 21:30:00,32.7,36.6,55.15,29.77
1389,2020-11-15 21:45:00,30.9,34.3,55.68,29.7
1390,2020-11-15 22:00:00,24.8,27.5,55.59,29.45
1391,2020-11-15 22:15:00,23.4,26.0,55.59,29.5
1392,2020-11-15 22:30:00,23.6,26.2,55.95,29.29
1393,2020-11-15 22:45:00,22.5,24.9,55.21,29.59
1394,2020-11-15 23:00:00,21.2,23.5,54.97,29.7
1395,2020-11-15 23:15:00,20.1,22.4,55.15,29.79
1396,2020-11-15 23:30:00,19.1,21.0,55.45,29.62
1397,2020-11-15 23:45:00,20.5,22.7,55.97,29.53
1398,2020-11-16 00:00:00,21.0,23.0,56.24,29.49
1399,2020-11-16 00:15:00,21.6,23.7,56.83,29.29
1400,2020-11-16 00:30:00,20.9,23.0,57.35,29.27
1401,2020-11-16 00:45:00,21.0,23.3,57.85,28.9
1402,2020-11-16 01:00:00,19.6,21.6,58.14,28.73
1403,2020-11-16 01:15:00,18.3,20.1,57.88,28.76
1404,2020-11-16 01:30:00,18.9,20.8,58.17,28.68
1405,2020-11-16 01:45:00,17.1,18.8,58.52,28.44
1406,2020-11-16 02:00:00,16.2,17.9,58.2,28.44
1407,2020-11-16 02:15:00,14.9,16.6,58.03,28.45
1408,2020-11-16 02:30:00,15.5,17.1,58.11,28.26
1409,2020-11-16 02:45:00,14.7,16.2,58.08,28.21
1410,2020-11-16 03:00:00,15.1,16.7,58.43,28.06
1411,2020-11-16 03:15:00,15.1,16.7,58.43,28.12
1412,2020-11-16 03:30:00,16.3,17.9,59.1,27.96
1413,2020-11-16 03:45:00,17.9,19.7,60.33,27.82
1414,2020-11-16 04:00:00,20.2,22.1,61.41,27.73
1415,2020-11-16 04:15:00,21.9,24.0,62.11,27.63
1416,2020-11-16 04:30:00,23.1,25.5,61.62,27.94
1417,2020-11-16 04:45:00,24.6,27.0,61.82,27.97
1418,2020-11-16 05:00:00,26.1,28.5,61.35,27.74
1419,2020-11-16 05:15:00,25.8,28.2,60.47,27.45
1420,2020-11-16 05:30:00,25.4,27.6,60.5,27.52
1421,2020-11-16 05:45:00,27.9,30.6,60.94,27.53
1422,2020-11-16 06:00:00,31.1,34.1,61.34,27.23
1423,2020-11-16 06:15:00,33.4,36.8,61.89,27.07
1424,2020-11-16 06:30:00,34.3,37.5,61.96,27.32
1425,2020-11-16 06:45:00,35.1,38.4,63.03,27.15
1426,2020-11-16 07:15:00,36.5,39.9,63.89,27.67
1427,2020-11-16 07:30:00,32.2,35.7,63.49,28.02
1428,2020-11-16 07:45:00,30.2,33.1,62.53,28.23
1429,2020-11-16 08:00:00,30.3,33.3,61.07,28.72
1430,2020-11-16 08:15:00,26.1,28.6,58.88,29.05
1431,2020-11-16 08:30:00,25.0,27.7,56.47,28.89
1432,2020-11-16 08:45:00,21.1,23.3,54.3,29.29
1433,2020-11-16 09:00:00,23.2,25.8,54.62,29.46
1434,2020-11-16 09:15:00,24.0,26.5,53.19,29.73
1435,2020-11-16 09:30:00,24.8,27.3,52.95,30.03
1436,2020-11-16 09:45:00,29.0,32.0,53.09,30.21
1437,2020-11-16 10:00:00,28.6,31.4,51.85,30.6
1438,2020-11-16 10:15:00,28.4,31.4,50.81,30.94
1439,2020-11-16 10:30:00,26.9,29.6,49.65,31.35
1440,2020-11-16 10:45:00,26.6,29.1,48.66,31.46
1441,2020-11-16 11:00:00,22.4,24.7,48.16,31.94
1442,2020-11-16 11:15:00,24.0,26.3,48.41,32.35
1443,2020-11-16 11:30:00,23.2,25.6,47.18,32.58
1444,2020-11-16 11:45:00,20.9,22.9,46.8,32.64
1445,2020-11-16 12:00:00,23.4,25.8,46.87,32.72
1446,2020-11-16 12:15:00,20.0,22.0,45.48,33.35
1447,2020-11-16 12:30:00,21.2,23.4,44.24,33.51
1448,2020-11-16 12:45:00,21.0,23.0,44.58,33.79
1449,2020-11-16 13:00:00,22.7,24.9,45.12,33.7
1450,2020-11-16 13:15:00,19.4,21.3,43.39,34.05
1451,2020-11-16 13:30:00,15.5,17.1,42.46,34.26
1452,2020-11-16 13:45:00,18.4,20.2,42.2,34.66
1453,2020-11-16 14:00:00,20.6,22.6,42.19,35.1
1454,2020-11-16 14:15:00,22.0,24.3,42.0,35.44
1455,2020-11-16 14:30:00,21.6,23.6,41.81,35.31
1456,2020-11-16 14:45:00,20.8,22.9,41.82,35.59
1457,2020-11-16 15:00:00,21.7,24.0,41.74,35.31
1458,2020-11-16 15:15:00,21.7,23.8,41.94,35.43
1459,2020-11-16 15:30:00,22.8,25.0,43.32,34.78
1460,2020-11-16 15:45:00,26.1,28.7,43.95,34.52
1461,2020-11-16 16:00:00,20.4,22.5,43.9,34.11
1462,2020-11-16 16:15:00,16.0,17.7,42.57,33.79
1463,2020-11-16 16:30:00,16.4,18.2,43.84,33.6
1464,2020-11-16 16:45:00,20.7,22.8,43.9,33.68
1465,2020-11-16 17:00:00,20.8,23.0,45.15,33.3
1466,2020-11-16 17:15:00,22.0,24.3,46.94,32.72
1467,2020-11-16 17:30:00,24.0,26.5,48.01,32.45
1468,2020-11-16 17:45:00,26.9,29.8,49.55,31.97
1469,2020-11-16 18:00:00,28.1,30.9,51.06,31.44
1470,2020-11-16 18:15:00,30.1,33.0,50.94,31.19
1471,2020-11-16 18:30:00,31.3,34.6,51.18,31.01
1472,2020-11-16 18:45:00,31.6,35.0,50.34,30.84
1473,2020-11-16 19:00:00,31.5,35.2,50.9,30.48
1474,2020-11-16 19:30:00,30.3,33.5,50.92,30.56
1475,2020-11-16 19:45:00,29.8,33.0,51.33,30.45
1476,2020-11-16 20:00:00,29.3,32.8,51.83,30.18
1477,2020-11-16 20:15:00,32.4,36.2,53.27,29.83
1478,2020-11-16 20:30:00,35.5,39.3,54.57,29.56
1479,2020-11-16 20:45:00,37.2,41.3,54.89,29.72
1480,2020-11-16 21:00:00,33.2,36.4,56.15,29.47
1481,2020-11-16 21:15:00,34.5,38.2,56.89,29.29
1482,2020-11-16 21:30:00,36.2,40.3,57.35,29.11
1483,2020-11-16 21:45:00,38.1,42.3,58.0,29.07
1484,2020-11-16 22:00:00,35.1,38.7,58.26,29.08
1485,2020-11-16 22:15:00,35.9,39.6,58.47,29.09
1486,2020-11-16 22:30:00,31.9,35.8,58.67,29.06
1487,2020-11-16 22:45:00,33.3,36.8,58.82,29.08
1488,2020-11-16 23:00:00,33.0,36.4,59.03,29.11
1489,2020-11-16 23:15:00,31.3,34.4,59.52,29.02
1490,2020-11-16 23:30:00,34.6,38.1,60.4,28.71
1491,2020-11-16 23:45:00,33.0,36.3,60.78,28.62
1492,2020-11-17 00:00:00,30.6,33.5,60.54,28.79
1493,2020-11-17 00:15:00,30.2,33.4,60.25,28.65
1494,2020-11-17 00:30:00,27.6,30.5,60.16,28.54
1495,2020-11-17 00:45:00,29.5,32.7,60.74,28.29
1496,2020-11-17 01:00:00,28.9,31.9,60.36,28.25
1497,2020-11-17 01:15:00,28.5,31.4,60.33,28.19
1498,2020-11-17 01:30:00,29.7,32.6,60.57,28.15
1499,2020-11-17 01:45:00,29.5,32.2,61.03,28.03
1500,2020-11-17 02:00:00,31.1,34.1,61.03,28.05
1501,2020-11-17 02:15:00,31.8,35.3,61.79,27.81
1502,2020-11-17 02:30:00,31.7,34.8,62.05,27.79
1503,2020-11-17 02:45:00,32.5,35.5,61.99,27.79
1504,2020-11-17 03:00:00,31.9,34.9,61.94,27.74
1505,2020-11-17 03:15:00,32.4,35.6,62.69,27.55
1506,2020-11-17 03:30:00,32.1,35.3,62.69,27.51
1507,2020-11-17 03:45:00,32.4,35.5,62.69,27.42
1508,2020-11-17 04:00:00,33.5,36.7,62.92,27.29
1509,2020-11-17 04:15:00,34.1,37.3,62.83,27.22
1510,2020-11-17 04:30:00,35.4,38.9,63.18,27.11
1511,2020-11-17 04:45:00,36.9,40.5,63.47,27.02
1512,2020-11-17 05:00:00,38.9,42.7,63.47,27.02
1513,2020-11-17 05:15:00,39.2,42.9,63.67,26.92
1514,2020-11-17 05:30:00,39.8,43.9,63.73,26.91
1515,2020-11-17 05:45:00,40.8,44.9,63.92,26.8
1516,2020-11-17 06:00:00,40.0,44.2,64.24,26.66
1517,2020-11-17 06:15:00,41.0,45.1,64.34,26.6
1518,2020-11-17 06:30:00,43.4,47.8,64.51,26.5
1519,2020-11-17 06:45:00,44.9,49.2,64.13,26.62
1520,2020-11-17 07:00:00,45.2,49.5,64.34,26.81
1521,2020-11-17 07:15:00,46.5,51.3,64.14,27.09
1522,2020-11-17 08:00:00,39.6,43.8,59.93,27.95
1523,2020-11-17 08:15:00,31.2,34.3,54.37,28.06
1524,2020-11-17 08:30:00,31.5,34.6,53.2,28.57
1525,2020-11-17 08:45:00,30.4,33.4,52.04,28.98
1526,2020-11-17 09:00:00,29.0,32.0,50.67,29.43
1527,2020-11-17 09:15:00,30.3,33.3,50.13,29.53
1528,2020-11-17 09:30:00,27.4,30.3,48.8,29.9
1529,2020-11-17 09:45:00,24.6,27.0,46.83,30.22
1530,2020-11-17 10:00:00,0.0,0.0,47.57,30.37
1531,2020-11-17 10:15:00,24.0,26.6,46.04,30.66
1532,2020-11-17 10:30:00,24.9,27.3,45.73,30.83
1533,2020-11-17 10:45:00,26.0,28.7,44.99,31.3
1534,2020-11-17 11:00:00,24.1,26.6,44.25,31.75
1535,2020-11-17 11:15:00,21.1,23.1,42.36,31.84
1536,2020-11-17 11:30:00,19.4,23.1,41.08,32.1
1537,2020-11-17 11:45:00,22.1,24.2,41.03,32.6
1538,2020-11-17 12:00:00,20.6,22.8,40.25,32.89
1539,2020-11-17 12:15:00,21.0,23.0,38.94,33.31
1540,2020-11-17 12:30:00,20.1,22.1,36.89,33.79
1541,2020-11-17 12:45:00,18.8,20.8,36.05,33.76
1542,2020-11-17 13:00:00,17.5,19.3,34.31,33.96
1543,2020-11-17 13:15:00,16.5,18.2,33.59,34.19
1544,2020-11-17 13:30:00,16.7,18.5,33.12,34.11
1545,2020-11-17 14:00:00,13.3,14.5,29.88,35.1
1546,2020-11-17 14:15:00,16.1,17.6,30.35,35.4
1547,2020-11-17 14:30:00,15.9,17.4,31.12,35.44
1548,2020-11-17 14:45:00,15.6,17.1,31.77,35.55
1549,2020-11-17 15:00:00,16.0,17.6,30.97,35.98
1550,2020-11-17 15:15:00,16.4,18.2,31.16,35.81
1551,2020-11-17 15:30:00,14.3,15.8,30.96,35.49
1552,2020-11-17 15:45:00,13.8,15.2,30.22,35.37
1553,2020-11-17 16:00:00,13.3,14.7,30.58,35.27
1554,2020-11-17 16:15:00,13.6,15.0,30.95,35.22
1555,2020-11-17 16:30:00,15.3,16.9,31.74,34.88
1556,2020-11-17 16:45:00,16.4,18.1,32.84,34.52
1557,2020-11-17 17:00:00,16.3,18.2,33.49,33.74
1558,2020-11-17 17:15:00,17.3,19.2,35.15,32.98
1559,2020-11-17 17:30:00,17.4,19.3,35.98,32.44
1560,2020-11-17 17:45:00,16.5,18.4,36.5,31.97
1561,2020-11-17 18:00:00,15.9,17.8,37.18,31.46
1562,2020-11-17 18:15:00,17.2,19.1,38.15,31.05
1563,2020-11-17 18:30:00,17.5,19.9,39.14,30.96
1564,2020-11-17 18:45:00,18.0,21.6,40.11,30.53
1565,2020-11-17 19:00:00,18.1,20.7,41.56,30.17
1566,2020-11-17 19:15:00,19.4,21.7,42.17,30.01
1567,2020-11-17 19:30:00,18.7,20.9,43.22,29.86
1568,2020-11-17 20:00:00,22.3,24.9,45.52,29.07
1569,2020-11-17 20:15:00,24.3,27.1,45.32,29.13
1570,2020-11-17 20:30:00,24.9,27.9,46.44,28.89
1571,2020-11-17 20:45:00,27.6,30.7,47.49,28.65
1572,2020-11-17 21:00:00,27.8,32.4,47.83,28.56
1573,2020-11-17 21:15:00,28.1,31.1,48.09,28.71
1574,2020-11-17 21:30:00,28.3,31.2,48.73,28.49
1575,2020-11-17 21:45:00,28.1,31.3,49.27,28.34
1576,2020-11-17 22:00:00,29.1,32.4,49.64,28.43
1577,2020-11-17 22:15:00,30.4,33.8,50.62,28.28
1578,2020-11-17 22:30:00,30.5,34.0,50.66,28.21
1579,2020-11-17 22:45:00,32.1,35.8,51.56,28.01
1580,2020-11-17 23:00:00,32.7,36.2,51.92,27.85
1581,2020-11-17 23:15:00,32.2,35.7,52.39,27.75
1582,2020-11-17 23:30:00,31.9,35.5,53.64,27.41
1583,2020-11-17 23:45:00,32.4,36.0,54.81,27.29
1584,2020-11-18 00:00:00,32.8,36.4,55.95,27.24
1585,2020-11-18 00:15:00,33.4,36.8,56.8,27.2
1586,2020-11-18 00:30:00,32.0,35.3,56.8,27.3
1587,2020-11-18 00:45:00,32.7,36.1,56.45,27.34
1588,2020-11-18 01:00:00,31.6,34.8,57.67,27.02
1589,2020-11-18 01:15:00,31.8,35.0,58.34,27.02
1590,2020-11-18 01:30:00,27.9,30.8,58.69,27.12
1591,2020-11-18 01:45:00,30.4,33.4,59.3,27.0
1592,2020-11-18 02:00:00,30.7,33.6,59.38,26.99
1593,2020-11-18 02:15:00,31.8,35.0,60.89,26.58
1594,2020-11-18 02:30:00,30.5,33.4,61.79,26.49
1595,2020-11-18 02:45:00,31.5,34.4,61.6,26.49
1596,2020-11-18 03:00:00,34.0,37.4,61.89,26.49
1597,2020-11-18 03:15:00,35.4,39.0,61.83,26.49
1598,2020-11-18 03:30:00,37.5,41.2,62.32,26.27
1599,2020-11-18 03:45:00,36.7,40.1,62.32,26.31
1600,2020-11-18 04:00:00,39.1,42.9,62.64,26.27
1601,2020-11-18 04:15:00,38.7,42.3,63.76,26.17
1602,2020-11-18 04:30:00,40.2,44.1,63.98,26.21
1603,2020-11-18 04:45:00,39.6,43.3,64.55,26.09
1604,2020-11-18 05:00:00,40.4,44.3,65.77,25.89
1605,2020-11-18 05:15:00,37.3,40.8,67.07,25.73
1606,2020-11-18 05:30:00,37.7,41.3,68.13,25.68
1607,2020-11-18 05:45:00,39.9,43.7,69.28,25.74
1608,2020-11-18 06:00:00,41.2,45.0,69.8,25.68
1609,2020-11-18 06:15:00,39.1,42.8,69.96,25.74
1610,2020-11-18 06:30:00,39.8,43.7,69.59,25.84
1611,2020-11-18 06:45:00,40.4,44.3,69.1,25.92
1612,2020-11-18 07:00:00,47.7,52.0,69.54,25.93
1613,2020-11-18 07:15:00,44.2,48.7,69.52,26.19
1614,2020-11-18 07:30:00,41.5,45.5,68.32,26.63
1615,2020-11-18 07:45:00,39.1,42.8,67.46,26.97
1616,2020-11-18 08:00:00,36.2,39.7,66.62,27.36
1617,2020-11-18 08:15:00,33.4,36.6,65.56,27.75
1618,2020-11-18 08:30:00,28.8,31.6,63.08,28.27
1619,2020-11-18 08:45:00,27.9,30.6,62.77,28.43
1620,2020-11-18 09:00:00,28.5,31.2,61.81,29.08
1621,2020-11-18 09:15:00,27.7,30.4,60.09,29.49
1622,2020-11-18 09:30:00,21.5,23.5,59.44,29.5
1623,2020-11-18 09:45:00,20.6,22.7,59.29,29.68
1624,2020-11-18 10:00:00,21.2,23.0,57.45,30.55
1625,2020-11-18 10:15:00,21.7,23.8,56.91,30.89
1626,2020-11-18 10:30:00,8.9,9.8,56.03,31.23
1627,2020-11-18 10:45:00,17.8,19.7,54.32,31.71
1628,2020-11-18 11:00:00,17.9,19.6,54.02,31.73
1629,2020-11-18 11:15:00,18.0,19.6,52.56,32.63
1630,2020-11-18 11:30:00,15.3,16.8,50.48,33.09
1631,2020-11-18 11:45:00,15.5,16.9,49.06,33.7
1632,2020-11-18 12:00:00,14.2,15.4,47.4,34.32
1633,2020-11-18 12:15:00,13.5,15.1,45.41,34.94
1634,2020-11-18 12:30:00,12.9,14.4,44.61,35.28
1635,2020-11-18 12:45:00,12.9,14.1,44.24,35.26
1636,2020-11-18 13:00:00,12.2,13.6,43.81,35.44
1637,2020-11-18 13:15:00,12.2,13.4,44.09,35.84
1638,2020-11-18 13:30:00,13.0,14.3,42.1,36.48
1639,2020-11-18 13:45:00,11.7,12.9,41.57,36.4
1640,2020-11-18 14:00:00,10.4,11.6,41.19,36.38
1641,2020-11-18 14:15:00,10.2,11.4,41.41,36.21
1642,2020-11-18 14:30:00,10.8,11.8,41.6,36.28
1643,2020-11-18 14:45:00,10.0,11.0,43.14,35.81
1644,2020-11-18 15:00:00,10.4,11.5,42.19,36.23
1645,2020-11-18 15:15:00,9.9,11.0,43.28,35.81
1646,2020-11-18 15:30:00,10.2,11.3,43.49,35.68
1647,2020-11-18 15:45:00,10.5,11.7,44.12,35.44
1648,2020-11-18 16:00:00,10.0,11.1,43.6,35.62
1649,2020-11-18 16:15:00,10.1,11.2,43.42,35.71
1650,2020-11-18 16:30:00,9.9,11.2,43.32,35.62
1651,2020-11-18 16:45:00,10.0,11.0,44.27,35.31
1652,2020-11-18 17:00:00,10.6,11.7,45.28,34.52
1653,2020-11-18 17:15:00,10.6,11.8,47.01,33.82
1654,2020-11-18 17:30:00,10.4,11.6,48.63,33.4
1655,2020-11-18 17:45:00,11.1,12.2,50.85,32.52
1656,2020-11-18 18:00:00,12.5,13.9,52.43,32.08
1657,2020-11-18 18:15:00,12.4,13.7,52.96,31.55
1658,2020-11-18 18:30:00,13.2,14.8,54.23,31.14
1659,2020-11-18 18:45:00,14.4,16.1,54.94,30.83
1660,2020-11-18 19:00:00,13.8,15.3,55.65,30.64
1661,2020-11-18 19:15:00,14.7,17.0,56.15,30.47
1662,2020-11-18 19:30:00,15.3,18.3,56.5,30.35
1663,2020-11-18 19:45:00,15.0,16.9,56.97,30.22
1664,2020-11-18 20:00:00,15.7,19.0,57.42,30.22
1665,2020-11-18 20:15:00,16.1,18.0,57.24,30.22
1666,2020-11-18 20:30:00,17.7,19.8,58.15,29.82
1667,2020-11-18 21:00:00,17.1,19.0,58.15,29.79
1668,2020-11-18 21:15:00,17.6,19.3,58.35,29.83
1669,2020-11-18 21:30:00,18.2,20.1,58.44,29.77
1670,2020-11-18 21:45:00,18.1,20.0,59.03,29.68
1671,2020-11-18 22:00:00,18.3,20.4,59.44,29.64
1672,2020-11-18 22:15:00,19.6,21.8,59.88,29.52
1673,2020-11-18 22:30:00,18.5,20.7,60.41,29.32
1674,2020-11-18 22:45:00,16.5,19.2,60.23,29.32
1675,2020-11-18 23:00:00,16.9,18.7,60.47,29.3
1676,2020-11-18 23:15:00,15.0,16.6,60.31,29.3
1677,2020-11-18 23:30:00,15.8,17.6,60.7,29.3
1678,2020-11-18 23:45:00,16.1,18.0,61.52,29.22
1679,2020-11-19 00:00:00,15.8,17.4,61.81,29.29
1680,2020-11-19 00:15:00,15.5,17.2,62.57,29.09
1681,2020-11-19 00:30:00,14.3,15.6,63.48,28.98
1682,2020-11-19 00:45:00,14.2,15.7,64.06,28.83
1683,2020-11-19 01:00:00,14.2,15.9,64.97,28.59
1684,2020-11-19 01:15:00,15.4,16.8,65.46,28.52
1685,2020-11-19 01:30:00,15.4,17.1,66.82,28.24
1686,2020-11-19 01:45:00,14.5,15.9,67.45,28.14
1687,2020-11-19 02:00:00,14.4,15.8,68.43,27.98
1688,2020-11-19 02:15:00,14.7,16.1,68.9,27.89
1689,2020-11-19 02:30:00,14.5,16.1,69.16,27.85
1690,2020-11-19 03:00:00,14.9,16.3,69.6,27.67
1691,2020-11-19 03:15:00,13.7,15.1,69.84,27.6
1692,2020-11-19 03:30:00,14.4,15.9,70.13,27.51
1693,2020-11-19 03:45:00,14.9,16.6,70.27,27.42
1694,2020-11-19 04:00:00,14.9,16.4,70.11,27.44
1695,2020-11-19 04:15:00,15.8,17.3,69.94,27.45
1696,2020-11-19 04:30:00,16.0,17.5,69.65,27.54
1697,2020-11-19 04:45:00,15.0,16.5,69.21,27.64
1698,2020-11-19 05:00:00,15.4,17.1,69.21,27.6
1699,2020-11-19 05:15:00,15.2,16.7,69.42,27.46
1700,2020-11-19 05:30:00,13.5,14.7,68.96,27.51
1701,2020-11-19 05:45:00,12.7,13.9,69.66,27.24
1702,2020-11-19 06:00:00,15.4,17.0,69.3,27.32
1703,2020-11-19 06:15:00,17.7,19.5,69.57,27.16
1704,2020-11-19 06:30:00,23.3,25.5,69.55,27.25
1705,2020-11-19 06:45:00,31.2,34.2,68.82,27.38
1706,2020-11-19 07:00:00,33.0,36.0,68.33,27.46
1707,2020-11-19 07:15:00,24.2,26.4,66.57,28.01
1708,2020-11-19 07:30:00,15.1,16.5,66.37,27.95
1709,2020-11-19 07:45:00,11.7,12.8,64.76,28.48
1710,2020-11-19 08:00:00,10.6,11.8,63.5,28.59
1711,2020-11-19 08:15:00,11.2,12.5,61.64,29.34
1712,2020-11-19 08:30:00,12.1,13.3,60.32,29.92
1713,2020-11-19 08:45:00,12.5,13.9,59.12,30.18
1714,2020-11-19 09:15:00,13.8,15.2,57.74,30.72
1715,2020-11-19 09:30:00,16.3,18.1,56.56,31.12
1716,2020-11-19 09:45:00,16.9,18.7,56.61,31.14
1717,2020-11-19 10:00:00,16.5,18.3,55.65,31.69
1718,2020-11-19 10:15:00,13.0,14.5,54.05,32.1
1719,2020-11-19 10:30:00,13.7,15.2,53.93,32.1
1720,2020-11-19 10:45:00,11.1,12.4,53.19,32.1
1721,2020-11-19 11:00:00,9.7,10.7,51.34,32.67
1722,2020-11-19 11:15:00,8.9,9.9,50.93,32.88
1723,2020-11-19 11:30:00,9.6,10.9,49.57,32.97
1724,2020-11-19 11:45:00,8.5,9.4,48.57,33.34
1725,2020-11-19 12:00:00,6.3,6.9,46.08,33.61
1726,2020-11-19 12:15:00,7.3,8.1,46.03,33.75
1727,2020-11-19 12:30:00,7.8,8.6,44.91,34.35
1728,2020-11-19 12:45:00,7.5,8.3,43.55,34.77
1729,2020-11-19 13:00:00,8.8,9.8,44.9,34.62
1730,2020-11-19 13:15:00,7.9,8.8,42.62,35.44
1731,2020-11-19 13:30:00,7.3,8.1,42.04,35.82
1732,2020-11-19 13:45:00,6.4,7.1,41.42,36.04
1733,2020-11-19 14:00:00,6.9,7.8,40.54,36.42
1734,2020-11-19 14:15:00,6.6,7.3,40.91,36.28
1735,2020-11-19 14:30:00,6.1,6.9,40.61,36.43
1736,2020-11-19 14:45:00,6.1,8.4,40.41,36.66
1737,2020-11-19 15:00:00,6.9,7.9,39.32,37.05
1738,2020-11-19 15:15:00,6.0,8.4,38.98,37.37
1739,2020-11-19 15:30:00,6.3,7.2,39.49,36.71
1740,2020-11-19 15:45:00,5.8,7.2,40.29,36.57
1741,2020-11-19 16:00:00,5.9,9.1,39.47,36.81
1742,2020-11-19 16:15:00,6.0,8.2,39.18,37.03
1743,2020-11-19 16:30:00,6.0,6.9,40.55,36.11
1744,2020-11-19 16:45:00,5.7,6.3,41.62,35.64
1745,2020-11-19 17:00:00,6.3,8.6,42.79,35.48
1746,2020-11-19 17:15:00,6.0,7.1,44.99,34.63
1747,2020-11-19 17:30:00,7.9,10.9,46.33,33.94
1748,2020-11-19 17:45:00,8.8,12.8,47.49,33.19
1749,2020-11-19 18:00:00,9.3,11.4,49.69,32.61
1750,2020-11-19 18:15:00,10.1,12.4,50.72,32.1
1751,2020-11-19 18:30:00,10.0,13.0,51.01,31.75
1752,2020-11-19 18:45:00,10.0,12.4,51.57,31.35
1753,2020-11-19 19:00:00,10.0,11.2,52.4,31.22
1754,2020-11-19 19:15:00,10.2,13.5,53.11,30.98
1755,2020-11-19 19:30:00,10.7,13.1,53.27,30.96
1756,2020-11-19 19:45:00,11.3,12.8,54.41,30.69
1757,2020-11-19 20:00:00,13.1,14.5,54.47,30.57
1758,2020-11-19 20:15:00,13.2,15.1,55.04,30.44
1759,2020-11-19 20:30:00,13.8,15.7,55.48,30.27
1760,2020-11-19 20:45:00,14.0,15.6,56.24,30.22
1761,2020-11-19 21:00:00,15.7,19.2,56.86,30.03
1762,2020-11-19 21:15:00,16.9,18.8,57.48,29.78
1763,2020-11-19 21:30:00,17.1,19.0,58.06,29.65
1764,2020-11-19 21:45:00,16.3,18.0,58.53,29.53
1765,2020-11-19 22:00:00,16.6,18.3,58.61,29.51
1766,2020-11-19 22:15:00,17.2,19.2,59.0,29.43
1767,2020-11-19 22:30:00,16.2,18.0,59.58,29.29
1768,2020-11-19 22:45:00,15.6,17.2,60.08,29.11
1769,2020-11-19 23:00:00,14.7,16.3,59.82,29.29
1770,2020-11-19 23:15:00,14.0,15.5,60.14,29.08
1771,2020-11-19 23:30:00,12.3,13.5,60.69,28.85
1772,2020-11-19 23:45:00,13.6,15.1,61.54,28.55
